step,winner,D1,D2
225,1768346942.043911,D2,0.732361716,0.500208023,0.475911485,D2,-0.000615425
226,1768346942.061550,D1,0.732224278,0.499918665,0.475624361,D2,-0.000609388
226,1768346942.061550,D2,0.732462539,0.500081335,0.476233749,D2,-0.000609388
227,1768346942.080591,D1,0.732689948,0.499893478,0.475947949,D2,-0.000604104
227,1768346942.080591,D2,0.733002205,0.500106522,0.476552053,D2,-0.000604104
228,1768346942.100952,D1,0.732932969,0.499814699,0.476266173,D2,-0.000600990
228,1768346942.100952,D2,0.733476422,0.500185301,0.476867163,D2,-0.000600990
229,1768346942.120504,D1,0.733425932,0.499824820,0.476580288,D2,-0.000597648
229,1768346942.120504,D2,0.733940040,0.500175180,0.477177936,D2,-0.000597648
230,1768346942.139669,D1,0.733994565,0.499832100,0.476890312,D2,-0.000594157
230,1768346942.139669,D2,0.734487682,0.500167900,0.477484469,D2,-0.000594157
231,1768346942.159662,D1,0.734349957,0.499809771,0.477195905,D2,-0.000591308
231,1768346942.159662,D2,0.734908947,0.500190229,0.477787213,D2,-0.000591308
232,1768346942.182351,D1,0.734969456,0.499912991,0.477498799,D2,-0.000585744
232,1768346942.182351,D2,0.735225296,0.500087009,0.478084543,D2,-0.000585744
233,1768346942.201441,D1,0.735605732,0.500054663,0.477799544,D2,-0.000576476
233,1768346942.201441,D2,0.735444909,0.499945337,0.478376021,D2,-0.000576476
234,1768346942.220451,D1,0.736209540,0.500167989,0.478097790,D2,-0.000564310
234,1768346942.220451,D2,0.735715007,0.499832011,0.478662100,D2,-0.000564310
235,1768346942.240094,D1,0.736572549,0.500168323,0.478392064,D2,-0.000552298
235,1768346942.240094,D2,0.736076788,0.499831677,0.478944361,D2,-0.000552298
236,1768346942.259638,D1,0.737062069,0.500225027,0.478683170,D2,-0.000538933
236,1768346942.259638,D2,0.736398932,0.499774973,0.479222103,D2,-0.000538933
237,1768346942.279119,D1,0.737399755,0.500228373,0.478970440,D2,-0.000525657
237,1768346942.279119,D2,0.736726453,0.499771627,0.479496097,D2,-0.000525657
238,1768346942.298377,D1,0.738002470,0.500253078,0.479254208,D2,-0.000511900
238,1768346942.298377,D2,0.737255760,0.499746922,0.479766108,D2,-0.000511900
239,1768346942.319381,D1,0.738156378,0.500194832,0.479533416,D2,-0.000499879
239,1768346942.319381,D2,0.737581338,0.499805168,0.480033295,D2,-0.000499879
240,1768346942.339163,D1,0.738663321,0.500199403,0.479808963,D2,-0.000487896
240,1768346942.339163,D2,0.738074388,0.499800597,0.480296859,D2,-0.000487896
241,1768346942.358672,D1,0.739132086,0.500267732,0.480081746,D2,-0.000474251
241,1768346942.358672,D2,0.738340952,0.499732268,0.480555998,D2,-0.000474251
242,1768346942.382955,D1,0.739285592,0.500164956,0.480349523,D2,-0.000463529
242,1768346942.382955,D2,0.738797954,0.499835044,0.480813052,D2,-0.000463529
243,1768346942.402461,D1,0.739805416,0.500219944,0.480614462,D2,-0.000451484
243,1768346942.402461,D2,0.739154838,0.499780056,0.481065945,D2,-0.000451484
244,1768346942.422139,D1,0.740014673,0.500181829,0.480875360,D2,-0.000440615
244,1768346942.422139,D2,0.739476642,0.499818171,0.481315975,D2,-0.000440615
245,1768346942.441154,D1,0.740608150,0.500273779,0.481134005,D2,-0.000427440
245,1768346942.441154,D2,0.739797543,0.499726221,0.481561445,D2,-0.000427440
246,1768346942.460641,D1,0.741157873,0.500351353,0.481390237,D2,-0.000412371
246,1768346942.460641,D2,0.740116973,0.499648647,0.481802608,D2,-0.000412371
247,1768346942.479799,D1,0.741644577,0.500418794,0.481643951,D2,-0.000395705
247,1768346942.479799,D2,0.740403232,0.499581206,0.482039656,D2,-0.000395705
248,1768346942.499178,D1,0.741908390,0.500432284,0.481894462,D2,-0.000378901
