t=3.51s
ASSEMBLY ID                                                    ACT         FR
s1:L2_3_PYRAMIDAL:43                                        0.1176     0.7007
s1:L2_3_PYRAMIDAL:44                                        0.1175     0.7000
s1:L2_3_PYRAMIDAL:45                                        0.1172     0.6978
s1:L2_3_PYRAMIDAL:46                                        0.1175     0.6998
s1:L2_3_PYRAMIDAL:47                                        0.1178     0.7021
s1:L2_3_PYRAMIDAL:48                                        0.1174     0.6991
s1:L2_3_PYRAMIDAL:49                                        0.1175     0.7003
s1:L2_3_PYRAMIDAL:5                                         0.1174     0.6995
s1:L2_3_PYRAMIDAL:50                                        0.1176     0.7004
s1:L2_3_PYRAMIDAL:51                                        0.1173     0.6984
s1:L2_3_PYRAMIDAL:52                                        0.1175     0.6999
s1:L2_3_PYRAMIDAL:53                                        0.1177     0.7014
s1:L2_3_PYRAMIDAL:54                                        0.1176     0.7008
s1:L2_3_PYRAMIDAL:55                                        0.1175     0.6999
s1:L2_3_PYRAMIDAL:56                                        0.1174     0.6989
s1:L2_3_PYRAMIDAL:57                                        0.1175     0.7001
s1:L2_3_PYRAMIDAL:58                                        0.1173     0.6981
s1:L2_3_PYRAMIDAL:59                                        0.1174     0.6988
s1:L2_3_PYRAMIDAL:6                                         0.1176     0.7006
s1:L2_3_PYRAMIDAL:60                                        0.1176     0.7009
s1:L2_3_PYRAMIDAL:61                                        0.1172     0.6976
s1:L2_3_PYRAMIDAL:62                                        0.1177     0.7018
s1:L2_3_PYRAMIDAL:63                                        0.1174     0.6990
s1:L2_3_PYRAMIDAL:64                                        0.1177     0.7013
s1:L2_3_PYRAMIDAL:65                                        0.1176     0.7005
s1:L2_3_PYRAMIDAL:66                                        0.1174     0.6995
s1:L2_3_PYRAMIDAL:67                                        0.1174     0.6992
s1:L2_3_PYRAMIDAL:68                                        0.1173     0.6981
s1:L2_3_PYRAMIDAL:69                                        0.1174     0.6994
s1:L2_3_PYRAMIDAL:7                                         0.1174     0.6994
s1:L2_3_PYRAMIDAL:70                                        0.1173     0.6984
s1:L2_3_PYRAMIDAL:71                                        0.1174     0.6991
s1:L2_3_PYRAMIDAL:72                                        0.1175     0.7001
s1:L2_3_PYRAMIDAL:73                                        0.1175     0.6999
s1:L2_3_PYRAMIDAL:74                                        0.1176     0.7007
s1:L2_3_PYRAMIDAL:75                                        0.1175     0.7003
s1:L2_3_PYRAMIDAL:76                                        0.1175     0.6996
s1:L2_3_PYRAMIDAL:77                                        0.1176     0.7009
s1:L2_3_PYRAMIDAL:78                                        0.1176     0.7005
s1:L2_3_PYRAMIDAL:79                                        0.1174     0.6994
s1:L2_3_PYRAMIDAL:8                                         0.1175     0.6999
s1:L2_3_PYRAMIDAL:80                                        0.1174     0.6995
s1:L2_3_PYRAMIDAL:81                                        0.1175     0.7003
s1:L2_3_PYRAMIDAL:82                                        0.1175     0.7002
s1:L2_3_PYRAMIDAL:83                                        0.1172     0.6979
s1:L2_3_PYRAMIDAL:84                                        0.1177     0.7012
s1:L2_3_PYRAMIDAL:85                                        0.1175     0.7003
s1:L2_3_PYRAMIDAL:86                                        0.1176     0.7006
s1:L2_3_PYRAMIDAL:87                                        0.1175     0.7001
s1:L2_3_PYRAMIDAL:88                                        0.1176     0.7010
s1:L2_3_PYRAMIDAL:89                                        0.1175     0.6998
s1:L2_3_PYRAMIDAL:9                                         0.1173     0.6986
s1:L2_3_PYRAMIDAL:90                                        0.1173     0.6983
s1:L2_3_PYRAMIDAL:91                                        0.1174     0.6992
s1:L2_3_PYRAMIDAL:92                                        0.1178     0.7022
s1:L2_3_PYRAMIDAL:93                                        0.1179     0.7028
s1:L2_3_PYRAMIDAL:94                                        0.1175     0.6999
s1:L2_3_PYRAMIDAL:95                                        0.1175     0.7000
s1:L2_3_PYRAMIDAL:96                                        0.1177     0.7018
s1:L2_3_PYRAMIDAL:97                                        0.1174     0.6990
s1:L2_3_PYRAMIDAL:98                                        0.1174     0.6989
s1:L2_3_PYRAMIDAL:99                                        0.1174     0.6992
s1:L4_EXCITATORY:0                                          0.1799     1.1989
s1:L4_EXCITATORY:1                                          0.1803     1.2021
s1:L4_EXCITATORY:10                                         0.1799     1.1989
s1:L4_EXCITATORY:100                                        0.1798     1.1982
s1:L4_EXCITATORY:101                                        0.1800     1.1997
s1:L4_EXCITATORY:102                                        0.1801     1.2010
s1:L4_EXCITATORY:103                                        0.1799     1.1996
s1:L4_EXCITATORY:104                                        0.1799     1.1992
s1:L4_EXCITATORY:105                                        0.1800     1.1999
s1:L4_EXCITATORY:106                                        0.1800     1.2003
s1:L4_EXCITATORY:107                                        0.1800     1.1999
s1:L4_EXCITATORY:108                                        0.1801     1.2010
s1:L4_EXCITATORY:109                                        0.1801     1.2006
s1:L4_EXCITATORY:11                                         0.1802     1.2015
s1:L4_EXCITATORY:110                                        0.1800     1.2001
s1:L4_EXCITATORY:111                                        0.1801     1.2006
s1:L4_EXCITATORY:112                                        0.1801     1.2008
s1:L4_EXCITATORY:113                                        0.1802     1.2016
s1:L4_EXCITATORY:114                                        0.1801     1.2008
s1:L4_EXCITATORY:115                                        0.1799     1.1992
s1:L4_EXCITATORY:116                                        0.1800     1.2004
s1:L4_EXCITATORY:117                                        0.1799     1.1988
s1:L4_EXCITATORY:118                                        0.1799     1.1996
s1:L4_EXCITATORY:119                                        0.1800     1.1997
s1:L4_EXCITATORY:12                                         0.1799     1.1989
s1:L4_EXCITATORY:120                                        0.1801     1.2006
s1:L4_EXCITATORY:121                                        0.1797     1.1980
s1:L4_EXCITATORY:122                                        0.1802     1.2015
s1:L4_EXCITATORY:123                                        0.1800     1.2001
s1:L4_EXCITATORY:124                                        0.1800     1.2004
s1:L4_EXCITATORY:125                                        0.1798     1.1983
s1:L4_EXCITATORY:126                                        0.1799     1.1991
s1:L4_EXCITATORY:127                                        0.1799     1.1993
s1:L4_EXCITATORY:128                                        0.1800     1.2004
s1:L4_EXCITATORY:129                                        0.1801     1.2010
s1:L4_EXCITATORY:13                                         0.1800     1.2000
s1:L4_EXCITATORY:130                                        0.1802     1.2014
s1:L4_EXCITATORY:131                                        0.1800     1.1999
s1:L4_EXCITATORY:132                                        0.1800     1.2000
s1:L4_EXCITATORY:133                                        0.1801     1.2008
s1:L4_EXCITATORY:134                                        0.1798     1.1985
s1:L4_EXCITATORY:135                                        0.1798     1.1982
s1:L4_EXCITATORY:136                                        0.1802     1.2012
s1:L4_EXCITATORY:137                                        0.1799     1.1991
s1:L4_EXCITATORY:138                                        0.1801     1.2007
s1:L4_EXCITATORY:139                                        0.1801     1.2011
s1:L4_EXCITATORY:14                                         0.1800     1.2000
s1:L4_EXCITATORY:140                                        0.1799     1.1989
s1:L4_EXCITATORY:141                                        0.1801     1.2007
s1:L4_EXCITATORY:142                                        0.1798     1.1984
s1:L4_EXCITATORY:143                                        0.1798     1.1984
s1:L4_EXCITATORY:144                                        0.1801     1.2009
s1:L4_EXCITATORY:145                                        0.1800     1.2002
s1:L4_EXCITATORY:146                                        0.1798     1.1985
s1:L4_EXCITATORY:147                                        0.1801     1.2008
s1:L4_EXCITATORY:148                                        0.1798     1.1983
s1:L4_EXCITATORY:149                                        0.1802     1.2015
s1:L4_EXCITATORY:15                                         0.1800     1.2002
s1:L4_EXCITATORY:150                                        0.1797     1.1979
s1:L4_EXCITATORY:151                                        0.1802     1.2015
s1:L4_EXCITATORY:152                                        0.1802     1.2017
s1:L4_EXCITATORY:153                                        0.1798     1.1986
s1:L4_EXCITATORY:154                                        0.1798     1.1980
s1:L4_EXCITATORY:155                                        0.1800     1.1999
s1:L4_EXCITATORY:156                                        0.1803     1.2020
s1:L4_EXCITATORY:157                                        0.1798     1.1986
s1:L4_EXCITATORY:158                                        0.1801     1.2005
s1:L4_EXCITATORY:159                                        0.1801     1.2008
s1:L4_EXCITATORY:16                                         0.1797     1.1976
s1:L4_EXCITATORY:160                                        0.1800     1.1999
s1:L4_EXCITATORY:161                                        0.1803     1.2020
s1:L4_EXCITATORY:162                                        0.1800     1.1997
s1:L4_EXCITATORY:163                                        0.1804     1.2031
s1:L4_EXCITATORY:164                                        0.1802     1.2016
s1:L4_EXCITATORY:165                                        0.1801     1.2012
s1:L4_EXCITATORY:166                                        0.1795     1.1962
s1:L4_EXCITATORY:167                                        0.1800     1.2000
s1:L4_EXCITATORY:168                                        0.1802     1.2013
s1:L4_EXCITATORY:169                                        0.1803     1.2021
s1:L4_EXCITATORY:17                                         0.1802     1.2016
s1:L4_EXCITATORY:18                                         0.1800     1.2001
s1:L4_EXCITATORY:19                                         0.1799     1.1993
s1:L4_EXCITATORY:2                                          0.1799     1.1989
s1:L4_EXCITATORY:20                                         0.1798     1.1985
s1:L4_EXCITATORY:21                                         0.1798     1.1986
s1:L4_EXCITATORY:22                                         0.1797     1.1979
s1:L4_EXCITATORY:23                                         0.1801     1.2004
s1:L4_EXCITATORY:24                                         0.1798     1.1983
s1:L4_EXCITATORY:25                                         0.1797     1.1980
s1:L4_EXCITATORY:26                                         0.1800     1.2001
s1:L4_EXCITATORY:27                                         0.1800     1.2002
s1:L4_EXCITATORY:28                                         0.1799     1.1991
s1:L4_EXCITATORY:29                                         0.1800     1.2001
s1:L4_EXCITATORY:3                                          0.1800     1.2002
s1:L4_EXCITATORY:30                                         0.1798     1.1981
s1:L4_EXCITATORY:31                                         0.1801     1.2008
s1:L4_EXCITATORY:32                                         0.1801     1.2006
s1:L4_EXCITATORY:33                                         0.1800     1.1996
s1:L4_EXCITATORY:34                                         0.1798     1.1983
s1:L4_EXCITATORY:35                                         0.1798     1.1984
s1:L4_EXCITATORY:36                                         0.1800     1.1999
s1:L4_EXCITATORY:37                                         0.1801     1.2010
s1:L4_EXCITATORY:38                                         0.1798     1.1982
s1:L4_EXCITATORY:39                                         0.1800     1.2004
s1:L4_EXCITATORY:4                                          0.1800     1.1999
s1:L4_EXCITATORY:40                                         0.1799     1.1988
s1:L4_EXCITATORY:41                                         0.1798     1.1987
s1:L4_EXCITATORY:42                                         0.1800     1.2003
s1:L4_EXCITATORY:43                                         0.1802     1.2019
s1:L4_EXCITATORY:44                                         0.1801     1.2004
s1:L4_EXCITATORY:45                                         0.1799     1.1994
s1:L4_EXCITATORY:46                                         0.1798     1.1983
s1:L4_EXCITATORY:47                                         0.1800     1.2003
s1:L4_EXCITATORY:48                                         0.1803     1.2026
s1:L4_EXCITATORY:49                                         0.1802     1.2019
s1:L4_EXCITATORY:5                                          0.1798     1.1983
s1:L4_EXCITATORY:50                                         0.1801     1.2010
s1:L4_EXCITATORY:51                                         0.1799     1.1992
s1:L4_EXCITATORY:52                                         0.1799     1.1991
s1:L4_EXCITATORY:53                                         0.1800     1.1996
s1:L4_EXCITATORY:54                                         0.1798     1.1987
s1:L4_EXCITATORY:55                                         0.1799     1.1994
s1:L4_EXCITATORY:56                                         0.1801     1.2009
s1:L4_EXCITATORY:57                                         0.1799     1.1991
s1:L4_EXCITATORY:58                                         0.1799     1.1995
s1:L4_EXCITATORY:59                                         0.1801     1.2012
s1:L4_EXCITATORY:6                                          0.1799     1.1994
s1:L4_EXCITATORY:60                                         0.1799     1.1993
s1:L4_EXCITATORY:61                                         0.1799     1.1990
s1:L4_EXCITATORY:62                                         0.1805     1.2037
s1:L4_EXCITATORY:63                                         0.1804     1.2031
s1:L4_EXCITATORY:64                                         0.1799     1.1991
s1:L4_EXCITATORY:65                                         0.1804     1.2034
s1:L4_EXCITATORY:66                                         0.1801     1.2006
s1:L4_EXCITATORY:67                                         0.1801     1.2010
s1:L4_EXCITATORY:68                                         0.1799     1.1991
s1:L4_EXCITATORY:69                                         0.1804     1.2030
s1:L4_EXCITATORY:7                                          0.1800     1.2002
s1:L4_EXCITATORY:70                                         0.1804     1.2032
s1:L4_EXCITATORY:71                                         0.1798     1.1986
s1:L4_EXCITATORY:72                                         0.1797     1.1978
s1:L4_EXCITATORY:73                                         0.1803     1.2021
s1:L4_EXCITATORY:74                                         0.1800     1.2000
s1:L4_EXCITATORY:75                                         0.1801     1.2006
s1:L4_EXCITATORY:76                                         0.1801     1.2007
s1:L4_EXCITATORY:77                                         0.1798     1.1982
s1:L4_EXCITATORY:78                                         0.1801     1.2009
s1:L4_EXCITATORY:79                                         0.1800     1.2003
s1:L4_EXCITATORY:8                                          0.1800     1.2000
s1:L4_EXCITATORY:80                                         0.1798     1.1986
s1:L4_EXCITATORY:81                                         0.1798     1.1984
s1:L4_EXCITATORY:82                                         0.1798     1.1983
s1:L4_EXCITATORY:83                                         0.1804     1.2035
s1:L4_EXCITATORY:84                                         0.1802     1.2012
s1:L4_EXCITATORY:85                                         0.1799     1.1993
s1:L4_EXCITATORY:86                                         0.1800     1.1999
s1:L4_EXCITATORY:87                                         0.1800     1.1998
s1:L4_EXCITATORY:88                                         0.1799     1.1989
s1:L4_EXCITATORY:89                                         0.1798     1.1984
s1:L4_EXCITATORY:9                                          0.1800     1.1996
s1:L4_EXCITATORY:90                                         0.1800     1.1998
s1:L4_EXCITATORY:91                                         0.1798     1.1986
s1:L4_EXCITATORY:92                                         0.1802     1.2014
s1:L4_EXCITATORY:93                                         0.1799     1.1990
s1:L4_EXCITATORY:94                                         0.1797     1.1977
s1:L4_EXCITATORY:95                                         0.1796     1.1969
s1:L4_EXCITATORY:96                                         0.1799     1.1996
s1:L4_EXCITATORY:97                                         0.1800     1.1998
s1:L4_EXCITATORY:98                                         0.1801     1.2008
s1:L4_EXCITATORY:99                                         0.1800     1.2000
snc:DOPAMINERGIC_NEURONS:0                                  0.4045     2.9961
snc:DOPAMINERGIC_NEURONS:1                                  0.4052     3.0012
snc:DOPAMINERGIC_NEURONS:10                                 0.4052     3.0013
snc:DOPAMINERGIC_NEURONS:11                                 0.4050     3.0000
snc:DOPAMINERGIC_NEURONS:12                                 0.4051     3.0010
snc:DOPAMINERGIC_NEURONS:13                                 0.4050     3.0003
snc:DOPAMINERGIC_NEURONS:14                                 0.4050     3.0002
snc:DOPAMINERGIC_NEURONS:15                                 0.4052     3.0014
snc:DOPAMINERGIC_NEURONS:16                                 0.4051     3.0007
snc:DOPAMINERGIC_NEURONS:17                                 0.4051     3.0006
snc:DOPAMINERGIC_NEURONS:18                                 0.4048     2.9981
snc:DOPAMINERGIC_NEURONS:19                                 0.4047     2.9979
snc:DOPAMINERGIC_NEURONS:2                                  0.4049     2.9994
snc:DOPAMINERGIC_NEURONS:20                                 0.4049     2.9994
snc:DOPAMINERGIC_NEURONS:21                                 0.4049     2.9992
snc:DOPAMINERGIC_NEURONS:22                                 0.4053     3.0021
snc:DOPAMINERGIC_NEURONS:23                                 0.4050     3.0001
snc:DOPAMINERGIC_NEURONS:24                                 0.4052     3.0014
snc:DOPAMINERGIC_NEURONS:25                                 0.4053     3.0020
snc:DOPAMINERGIC_NEURONS:26                                 0.4050     3.0003
snc:DOPAMINERGIC_NEURONS:27                                 0.4052     3.0015
snc:DOPAMINERGIC_NEURONS:28                                 0.4050     2.9999
snc:DOPAMINERGIC_NEURONS:29                                 0.4050     3.0003
snc:DOPAMINERGIC_NEURONS:3                                  0.4048     2.9986
snc:DOPAMINERGIC_NEURONS:30                                 0.4052     3.0015
snc:DOPAMINERGIC_NEURONS:31                                 0.4050     2.9999
snc:DOPAMINERGIC_NEURONS:32                                 0.4051     3.0010
snc:DOPAMINERGIC_NEURONS:33                                 0.4050     2.9998
snc:DOPAMINERGIC_NEURONS:34                                 0.4050     2.9997
snc:DOPAMINERGIC_NEURONS:35                                 0.4052     3.0013
snc:DOPAMINERGIC_NEURONS:4                                  0.4047     2.9977
snc:DOPAMINERGIC_NEURONS:5                                  0.4053     3.0023
snc:DOPAMINERGIC_NEURONS:6                                  0.4049     2.9995
snc:DOPAMINERGIC_NEURONS:7                                  0.4051     3.0008
snc:DOPAMINERGIC_NEURONS:8                                  0.4052     3.0013
snc:DOPAMINERGIC_NEURONS:9                                  0.4051     3.0004
stn:EXCITATORY_NEURONS:0                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:1                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:10                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:11                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:12                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:13                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:14                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:15                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:16                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:17                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:18                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:19                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:2                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:20                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:21                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:22                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:23                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:24                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:25                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:26                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:27                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:28                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:29                                   0.0000     0.0000
stn:EXCITATORY_NEURONS:3                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:4                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:5                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:6                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:7                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:8                                    0.0000     0.0000
stn:EXCITATORY_NEURONS:9                                    0.0000     0.0000
striatum:D1_MSN:0                                           0.0678     0.3026
striatum:D1_MSN:1                                           0.0674     0.2995
striatum:D1_MSN:10                                          0.0675     0.3001
striatum:D1_MSN:11                                          0.0673     0.2982
striatum:D1_MSN:12                                          0.0675     0.2998
striatum:D1_MSN:13                                          0.0677     0.3018
striatum:D1_MSN:14                                          0.0676     0.3011
striatum:D1_MSN:15                                          0.0675     0.3001
striatum:D1_MSN:16                                          0.0674     0.2990
striatum:D1_MSN:17                                          0.0678     0.3026
striatum:D1_MSN:18                                          0.0677     0.3015
striatum:D1_MSN:19                                          0.0677     0.3013
striatum:D1_MSN:2                                           0.0675     0.3000
striatum:D1_MSN:20                                          0.0675     0.3001
striatum:D1_MSN:21                                          0.0674     0.2993
striatum:D1_MSN:22                                          0.0672     0.2973
striatum:D1_MSN:23                                          0.0676     0.3011
striatum:D1_MSN:24                                          0.0675     0.2997
striatum:D1_MSN:25                                          0.0678     0.3022
striatum:D1_MSN:26                                          0.0676     0.3009
striatum:D1_MSN:27                                          0.0675     0.3002
striatum:D1_MSN:28                                          0.0677     0.3014
striatum:D1_MSN:29                                          0.0674     0.2988
striatum:D1_MSN:3                                           0.0675     0.3004
striatum:D1_MSN:30                                          0.0674     0.2995
striatum:D1_MSN:31                                          0.0678     0.3024
striatum:D1_MSN:32                                          0.0676     0.3009
striatum:D1_MSN:33                                          0.0677     0.3018
striatum:D1_MSN:34                                          0.0672     0.2978
striatum:D1_MSN:35                                          0.0674     0.2992
striatum:D1_MSN:36                                          0.0670     0.2957
striatum:D1_MSN:37                                          0.0673     0.2986
striatum:D1_MSN:38                                          0.0673     0.2985
striatum:D1_MSN:39                                          0.0677     0.3013
striatum:D1_MSN:4                                           0.0675     0.3001
striatum:D1_MSN:40                                          0.0672     0.2974
striatum:D1_MSN:41                                          0.0676     0.3012
striatum:D1_MSN:42                                          0.0677     0.3013
striatum:D1_MSN:43                                          0.0674     0.2991
striatum:D1_MSN:44                                          0.0674     0.2995
striatum:D1_MSN:45                                          0.0675     0.2996
striatum:D1_MSN:46                                          0.0676     0.3006
striatum:D1_MSN:47                                          0.0675     0.3002
striatum:D1_MSN:48                                          0.0675     0.2996
striatum:D1_MSN:49                                          0.0674     0.2995
striatum:D1_MSN:5                                           0.0677     0.3013
striatum:D1_MSN:50                                          0.0676     0.3007
striatum:D1_MSN:51                                          0.0671     0.2972
striatum:D1_MSN:52                                          0.0676     0.3008
striatum:D1_MSN:53                                          0.0676     0.3008
striatum:D1_MSN:54                                          0.0675     0.2998
striatum:D1_MSN:55                                          0.0676     0.3008
striatum:D1_MSN:56                                          0.0674     0.2991
striatum:D1_MSN:57                                          0.0673     0.2985
striatum:D1_MSN:58                                          0.0679     0.3033
striatum:D1_MSN:59                                          0.0673     0.2983
striatum:D1_MSN:6                                           0.0676     0.3007
striatum:D1_MSN:60                                          0.0672     0.2973
striatum:D1_MSN:61                                          0.0674     0.2996
striatum:D1_MSN:62                                          0.0672     0.2979
striatum:D1_MSN:63                                          0.0674     0.2995
striatum:D1_MSN:64                                          0.0676     0.3005
striatum:D1_MSN:65                                          0.0677     0.3017
striatum:D1_MSN:66                                          0.0678     0.3021
striatum:D1_MSN:67                                          0.0675     0.3003
striatum:D1_MSN:68                                          0.0675     0.2996
striatum:D1_MSN:69                                          0.0675     0.3000
striatum:D1_MSN:7                                           0.0672     0.2979
striatum:D1_MSN:70                                          0.0678     0.3026
striatum:D1_MSN:71                                          0.0675     0.3002
striatum:D1_MSN:72                                          0.0677     0.3013
striatum:D1_MSN:73                                          0.0671     0.2966
striatum:D1_MSN:74                                          0.0677     0.3018
striatum:D1_MSN:75                                          0.0675     0.2999
striatum:D1_MSN:76                                          0.0675     0.3001
striatum:D1_MSN:77                                          0.0677     0.3017
striatum:D1_MSN:78                                          0.0677     0.3012
striatum:D1_MSN:79                                          0.0671     0.2970
striatum:D1_MSN:8                                           0.0673     0.2984
striatum:D1_MSN:9                                           0.0676     0.3011
striatum:D2_MSN:0                                           0.0674     0.2991
striatum:D2_MSN:1                                           0.0675     0.3004
striatum:D2_MSN:10                                          0.0674     0.2989
striatum:D2_MSN:11                                          0.0673     0.2984
striatum:D2_MSN:12                                          0.0677     0.3016
striatum:D2_MSN:13                                          0.0674     0.2993
striatum:D2_MSN:14                                          0.0676     0.3011
striatum:D2_MSN:15                                          0.0672     0.2977
striatum:D2_MSN:16                                          0.0678     0.3022
striatum:D2_MSN:17                                          0.0677     0.3019
striatum:D2_MSN:18                                          0.0673     0.2985
striatum:D2_MSN:19                                          0.0673     0.2986
striatum:D2_MSN:2                                           0.0676     0.3004
striatum:D2_MSN:20                                          0.0675     0.2999
striatum:D2_MSN:21                                          0.0671     0.2965
striatum:D2_MSN:22                                          0.0676     0.3005
striatum:D2_MSN:23                                          0.0673     0.2983
striatum:D2_MSN:24                                          0.0674     0.2993
striatum:D2_MSN:25                                          0.0675     0.3003
striatum:D2_MSN:26                                          0.0678     0.3028
striatum:D2_MSN:27                                          0.0677     0.3013
striatum:D2_MSN:28                                          0.0675     0.2998
striatum:D2_MSN:29                                          0.0675     0.2999
striatum:D2_MSN:3                                           0.0673     0.2987
striatum:D2_MSN:30                                          0.0675     0.3004
striatum:D2_MSN:31                                          0.0676     0.3010
striatum:D2_MSN:32                                          0.0674     0.2994
striatum:D2_MSN:33                                          0.0675     0.3001
striatum:D2_MSN:34                                          0.0675     0.3000
striatum:D2_MSN:35                                          0.0674     0.2994
striatum:D2_MSN:36                                          0.0676     0.3005
striatum:D2_MSN:37                                          0.0673     0.2985
striatum:D2_MSN:38                                          0.0679     0.3032
striatum:D2_MSN:39                                          0.0675     0.3001
striatum:D2_MSN:4                                           0.0676     0.3005
striatum:D2_MSN:40                                          0.0674     0.2994
striatum:D2_MSN:41                                          0.0672     0.2979
striatum:D2_MSN:42                                          0.0676     0.3006
striatum:D2_MSN:43                                          0.0674     0.2994
striatum:D2_MSN:44                                          0.0675     0.2999
striatum:D2_MSN:45                                          0.0677     0.3013
striatum:D2_MSN:46                                          0.0676     0.3009
striatum:D2_MSN:47                                          0.0675     0.3000
striatum:D2_MSN:48                                          0.0677     0.3013
striatum:D2_MSN:49                                          0.0676     0.3008
striatum:D2_MSN:5                                           0.0675     0.2999
striatum:D2_MSN:50                                          0.0672     0.2980
striatum:D2_MSN:51                                          0.0672     0.2978
striatum:D2_MSN:52                                          0.0676     0.3007
striatum:D2_MSN:53                                          0.0674     0.2990
striatum:D2_MSN:54                                          0.0674     0.2991
striatum:D2_MSN:55                                          0.0675     0.2997
striatum:D2_MSN:56                                          0.0672     0.2975
striatum:D2_MSN:57                                          0.0675     0.3000
striatum:D2_MSN:58                                          0.0678     0.3028
striatum:D2_MSN:59                                          0.0677     0.3015
striatum:D2_MSN:6                                           0.0674     0.2993
striatum:D2_MSN:60                                          0.0672     0.2978
striatum:D2_MSN:61                                          0.0674     0.2996
striatum:D2_MSN:62                                          0.0676     0.3004
striatum:D2_MSN:63                                          0.0673     0.2986
striatum:D2_MSN:64                                          0.0679     0.3031
striatum:D2_MSN:65                                          0.0676     0.3009
striatum:D2_MSN:66                                          0.0675     0.2998
striatum:D2_MSN:67                                          0.0677     0.3014
striatum:D2_MSN:68                                          0.0675     0.3000
striatum:D2_MSN:69                                          0.0676     0.3010
striatum:D2_MSN:7                                           0.0675     0.2997
striatum:D2_MSN:70                                          0.0679     0.3031
striatum:D2_MSN:71                                          0.0677     0.3019
striatum:D2_MSN:72                                          0.0672     0.2974
striatum:D2_MSN:73                                          0.0675     0.3003
striatum:D2_MSN:74                                          0.0675     0.3001
striatum:D2_MSN:75                                          0.0676     0.3007
striatum:D2_MSN:76                                          0.0677     0.3018
striatum:D2_MSN:77                                          0.0675     0.2996
striatum:D2_MSN:78                                          0.0677     0.3012
striatum:D2_MSN:79                                          0.0677     0.3014
striatum:D2_MSN:8                                           0.0674     0.2990
striatum:D2_MSN:9                                           0.0674     0.2995
striatum:INTERNEURONS:0                                     1.0298     7.9985
striatum:INTERNEURONS:1                                     1.0299     7.9988
striatum:INTERNEURONS:10                                    1.0296     7.9967
striatum:INTERNEURONS:11                                    1.0297     7.9979
striatum:INTERNEURONS:12                                    1.0302     8.0018
striatum:INTERNEURONS:13                                    1.0300     7.9997
striatum:INTERNEURONS:14                                    1.0300     7.9999
striatum:INTERNEURONS:15                                    1.0300     8.0003
striatum:INTERNEURONS:16                                    1.0298     7.9984
striatum:INTERNEURONS:17                                    1.0302     8.0015
striatum:INTERNEURONS:18                                    1.0298     7.9983
striatum:INTERNEURONS:19                                    1.0301     8.0005
striatum:INTERNEURONS:2                                     1.0299     7.9992
striatum:INTERNEURONS:20                                    1.0303     8.0021
striatum:INTERNEURONS:21                                    1.0301     8.0006
striatum:INTERNEURONS:22                                    1.0300     8.0000
striatum:INTERNEURONS:23                                    1.0296     7.9966
striatum:INTERNEURONS:24                                    1.0298     7.9985
striatum:INTERNEURONS:25                                    1.0302     8.0016
striatum:INTERNEURONS:26                                    1.0301     8.0010
striatum:INTERNEURONS:27                                    1.0302     8.0015
striatum:INTERNEURONS:28                                    1.0304     8.0032
striatum:INTERNEURONS:29                                    1.0298     7.9980
striatum:INTERNEURONS:3                                     1.0302     8.0016
striatum:INTERNEURONS:4                                     1.0302     8.0015
striatum:INTERNEURONS:5                                     1.0303     8.0021
striatum:INTERNEURONS:6                                     1.0303     8.0025
striatum:INTERNEURONS:7                                     1.0302     8.0017
striatum:INTERNEURONS:8                                     1.0300     8.0001
striatum:INTERNEURONS:9                                     1.0301     8.0011
subiculum:PYRAMIDAL_CELLS:0                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:1                                 0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:10                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:11                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:12                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:13                                0.0000     0.0000
subiculum:PYRAMIDAL_CELLS:14                                0.0000     0.0000
